,pm2.5
19269,19.0
19270,17.0
19271,16.0
19272,19.0
19273,31.0
19274,56.0
19275,69.0
19276,91.0
19277,84.0
19278,70.0
19279,48.0
19280,48.0
19281,30.0
19282,15.0
19283,22.0
19284,22.0
19285,39.0
19286,48.0
19287,49.0
19288,72.0
19289,73.0
19290,66.0
19291,63.0
19292,27.0
19293,31.0
19294,39.0
19295,42.0
19296,63.0
19297,83.0
19298,98.0
19299,99.0
19300,98.0
19301,98.0
19302,93.0
19303,95.0
19304,138.0
19305,144.0
19306,146.0
19307,156.0
19308,129.0
19309,122.0
19310,104.0
19311,75.0
19312,67.0
19313,46.0
19314,27.0
19315,39.0
19316,32.0
19317,31.0
19318,31.0
19319,36.0
19320,28.0
19321,43.0
19322,56.0
19323,54.0
19324,53.0
19325,58.0
19326,63.0
19327,77.0
19328,79.0
19329,80.0
19330,84.0
19331,101.0
19332,104.0
19333,105.0
19334,134.0
19335,162.0
19336,147.0
19337,133.0
19338,136.0
19339,144.0
19340,149.0
19341,151.0
19342,140.0
19343,138.0
19344,152.0
19345,158.0
19346,139.0
19347,124.0
19348,120.0
19349,133.0
19350,135.0
19351,125.0
19352,137.0
19353,146.0
19354,137.0
19355,125.0
19356,130.0
19357,136.0
19358,143.0
19359,149.0
19360,152.0
19361,144.0
19362,105.0
19363,87.0
19364,82.0
19365,104.0
19366,125.0
19367,150.0
19368,134.0
19369,94.0
19370,89.0
19371,97.0
19372,94.0
19373,96.0
19374,101.0
19375,86.0
19376,94.0
19377,102.0
19378,96.0
19379,99.0
19380,104.0
19381,99.0
19382,93.0
19383,105.0
19384,76.0
19385,33.0
19386,26.0
19387,18.0
19388,15.0
19389,15.0
19390,22.0
19391,26.0
19392,15.0
19393,11.0
19394,8.0
19395,16.0
19396,12.0
19397,18.0
19398,14.0
19399,14.0
19400,9.0
19401,6.0
19402,5.0
19403,5.0
19404,6.0
19405,6.0
19406,8.0
19407,11.0
19408,10.0
19409,12.0
19410,14.0
19411,15.0
19412,9.0
19413,16.0
19414,27.0
19415,29.0
19416,43.0
19417,68.0
19418,67.0
19419,60.0
19420,71.0
19421,80.0
19422,122.0
19423,115.0
19424,103.0
19425,82.0
19426,88.0
19427,80.0
19428,87.0
19429,68.0
19430,53.0
19431,37.0
19432,38.0
19433,43.0
19434,51.0
19435,37.0
19436,46.0
19437,43.0
19438,48.0
19439,50.0
19440,40.0
19441,50.0
19442,51.0
19443,55.0
19444,63.0
19445,57.0
19446,58.0
19447,65.0
19448,55.0
19449,53.0
19450,54.0
19451,55.0
19452,55.0
19453,55.0
19454,55.0
19455,52.0
19456,66.0
19457,71.0
19458,83.0
19459,108.0
19460,115.0
19461,121.0
19462,138.0
19463,152.0
19464,151.0
19465,143.0
19466,144.0
19467,149.0
19468,143.0
19469,141.0
19470,145.0
19471,155.0
19472,189.0
19473,180.0
19474,185.0
19475,168.0
19476,158.0
19477,143.0
19478,108.0
19479,69.0
19480,63.0
19481,62.0
19482,63.0
19483,67.0
19484,71.0
19485,95.0
19486,117.0
19487,130.0
19488,146.0
19489,159.0
19490,168.0
19491,178.0
19492,175.0
19493,207.0
19494,233.0
19495,248.0
19496,244.0
19497,237.0
19498,239.0
19499,242.0
19500,246.0
19501,238.0
19502,206.0
19503,216.0
19504,261.0
19505,59.0
19506,39.0
19507,41.0
19508,57.0
19509,63.0
19510,92.0
19511,84.0
19512,80.0
19513,95.0
19514,120.0
19515,135.0
19516,140.0
19517,139.0
19518,141.0
19519,146.0
19520,161.0
19521,167.0
19522,164.0
19523,148.0
19524,135.0
19525,141.0
19526,143.0
19527,154.0
19528,118.0
19529,75.0
19530,66.0
19531,62.0
19532,74.0
19533,61.0
19534,52.0
19535,47.0
19536,56.0
19537,69.0
19538,70.0
19539,72.0
19540,86.0
19541,109.0
19542,97.0
19543,88.0
19544,87.0
19545,76.0
19546,42.0
19547,15.0
19548,13.0
19549,6.0
19550,5.0
19551,8.0
19552,8.0
19553,20.0
19554,47.0
19555,52.0
19556,54.0
19557,46.0
19558,57.0
19559,135.0
19560,166.0
19561,199.0
19562,237.0
19563,219.0
19564,148.0
19565,141.0
19566,122.0
19567,130.0
19568,148.0
19569,167.0
19570,194.0
19571,193.0
19572,191.0
19573,189.0
19574,205.0
19575,203.0
19576,204.0
19577,212.0
19578,168.0
19579,46.0
19580,49.0
19581,45.0
19582,50.0
19583,59.0
19584,56.0
19585,48.0
19586,50.0
19587,43.0
19588,49.0
19589,56.0
19590,50.0
19591,49.0
19592,45.0
19593,38.0
19594,44.0
19595,48.0
19596,50.0
19597,53.0
19598,55.0
19599,61.0
19600,87.0
19601,91.0
19602,101.0
19603,98.0
19604,87.0
19605,80.0
19606,108.0
19607,129.0
19608,29.0
19609,17.0
19610,23.0
19611,101.0
19612,99.0
19613,85.0
19614,90.0
19615,81.0
19616,82.0
19617,103.0
19618,107.0
19619,121.0
19620,111.0
19621,98.0
19622,82.0
19623,63.0
19624,56.0
19625,56.0
19626,33.0
19627,36.0
19628,46.0
19629,58.0
19630,74.0
19631,69.0
19632,73.0
19633,71.0
19634,82.0
19635,75.0
19636,93.0
19637,110.0
19638,161.0
19639,197.0
19640,189.0
19641,186.0
19642,192.0
19643,178.0
19644,181.0
19645,177.0
19646,178.0
19647,140.0
19648,116.0
19649,104.0
19650,66.0
19651,23.0
19652,29.0
19653,33.0
19654,32.0
19655,38.0
19656,34.0
19657,47.0
19658,33.0
19659,24.0
19660,8.0
19661,8.0
19662,7.0
19663,8.0
19664,10.0
19665,8.0
19666,13.0
19667,14.0
19668,9.0
19669,6.0
19670,7.0
19671,10.0
19672,10.0
19673,6.0
19674,2.0
19675,1.0
19676,7.0
19677,18.0
19678,18.0
19679,20.0
19680,21.0
19681,26.0
19682,27.0
19683,30.0
19684,33.0
19685,34.0
19686,37.0
19687,33.0
19688,54.0
19689,52.0
19690,38.0
19691,31.0
19692,13.0
19693,8.0
19694,15.0
19695,12.0
19696,16.0
19697,9.0
19698,13.0
19699,12.0
19700,12.0
19701,12.0
19702,22.0
19703,68.0
19704,75.0
19705,60.0
19706,75.0
19707,81.0
19708,71.0
19709,44.0
19710,23.0
19711,23.0
19712,24.0
19713,13.0
19714,11.0
19715,7.0
19716,4.0
19717,3.0
19718,4.0
19719,6.0
19720,7.0
19721,6.0
19722,5.0
19723,3.0
19724,15.0
19725,23.0
19726,10.0
19727,11.0
19728,7.0
19729,11.0
19730,10.0
19731,15.0
19732,29.0
19733,58.0
19734,73.0
19735,96.0
19736,112.0
19737,130.0
19738,135.0
19739,152.0
19740,148.0
19741,80.0
19742,86.0
19743,99.0
19744,62.0
19745,65.0
19746,61.0
19747,54.0
19748,48.0
19749,60.0
19750,40.0
19751,36.0
19752,17.0
19753,17.0
19754,15.0
19755,12.0
19756,11.0
19757,13.0
19758,13.0
19759,16.0
19760,10.0
19761,14.0
19762,8.0
19763,5.0
19764,6.0
19765,7.0
19766,17.0
19767,8.0
19768,8.0
19769,7.0
19770,5.0
19771,6.0
19772,11.0
19773,10.0
19774,8.0
19775,7.0
19776,7.0
19777,11.0
19778,11.0
19779,21.0
19780,15.0
19781,9.0
19782,14.0
19783,16.0
19784,11.0
19785,12.0
19786,9.0
19787,6.0
19788,4.0
19789,12.0
19790,16.0
19791,6.0
19792,6.0
19793,6.0
19794,9.0
19795,16.0
19796,11.0
19797,31.0
19798,34.0
19799,31.0
19800,76.0
19801,37.0
19802,25.0
19803,16.0
19804,15.0
19805,15.0
19806,12.0
19807,11.0
19808,12.0
19809,12.0
19810,16.0
19811,17.0
19812,16.0
19813,21.0
19814,25.0
19815,29.0
19816,37.0
19817,38.0
19818,30.0
19819,35.0
19820,53.0
19821,58.0
19822,49.0
19823,43.0
19824,42.0
19825,38.0
19826,46.0
19827,49.0
19828,54.0
19829,65.0
19830,87.0
19831,111.0
19832,104.0
19833,127.0
19834,113.0
19835,103.0
19836,96.0
19837,96.0
19838,93.0
19839,96.0
19840,86.0
19841,79.0
19842,99.0
19843,101.0
19844,113.0
19845,111.0
19846,118.0
19847,116.0
19848,126.0
19849,133.0
19850,154.0
19851,144.0
19852,145.0
19853,151.0
19854,153.0
19855,155.0
19856,154.0
19857,160.0
19858,164.0
19859,202.0
19860,216.0
19861,232.0
19862,254.0
19863,255.0
19864,257.0
19865,305.0
19866,266.0
19867,259.0
19868,236.0
19869,219.0
19870,185.0
19871,164.0
19872,147.0
19873,139.0
19874,132.0
19875,140.0
19876,150.0
19877,135.0
19878,157.0
19879,161.0
19880,166.0
19881,208.0
19882,275.0
19883,259.0
19884,225.0
19885,204.0
19886,228.0
19887,139.0
19888,117.0
19889,160.0
19890,277.0
19891,296.0
19892,287.0
19893,338.0
19894,289.0
19895,237.0
19896,135.0
19897,111.0
19898,94.0
19899,82.0
19900,72.0
19901,83.0
19902,92.0
19903,101.0
19904,113.0
19905,130.0
19906,226.0
19907,306.0
19908,164.0
19909,175.0
19910,175.0
19911,171.0
19912,202.0
19913,185.0
19914,209.0
19915,214.0
19916,192.0
19917,191.0
19918,203.0
19919,293.0
19920,284.0
19921,193.0
19922,183.0
19923,165.0
19924,166.0
19925,153.0
19926,154.0
19927,153.0
19928,163.0
19929,182.0
19930,230.0
19931,210.0
19932,183.0
19933,191.0
19934,60.0
19935,52.0
19936,65.0
19937,71.0
19938,83.0
19939,84.0
19940,88.0
19941,86.0
19942,87.0
19943,85.0
19944,80.0
19945,61.0
19946,85.0
19947,110.0
19948,125.0
19949,156.0
19950,160.0
19951,165.0
19952,145.0
19953,148.0
19954,109.0
19955,98.0
19956,105.0
19957,111.0
19958,111.0
19959,127.0
19960,138.0
19961,146.0
19962,164.0
19963,173.0
19964,181.0
19965,187.0
19966,182.0
19967,159.0
19968,140.0
19969,136.0
19970,138.0
19971,142.0
19972,152.0
19973,165.0
19974,167.0
19975,173.0
19976,178.0
19977,190.0
19978,189.0
19979,205.0
19980,218.0
19981,224.0
19982,101.0
19983,186.0
19984,249.0
19985,238.0
19986,229.0
19987,215.0
19988,170.0
19989,166.0
19990,162.0
19991,145.0
19992,127.0
19993,132.0
19994,143.0
19995,163.0
19996,168.0
19997,130.0
19998,140.0
19999,162.0
20000,196.0
20001,143.0
20002,140.0
20003,144.0
20004,144.0
20005,69.0
20006,75.0
20007,71.0
20008,70.0
20009,61.0
20010,73.0
20011,75.0
20012,86.0
20013,98.0
20014,94.0
20015,90.0
20016,76.0
20017,80.0
20018,91.0
20019,95.0
20020,101.0
20021,118.0
20022,135.0
20023,147.0
20024,131.0
20025,128.0
20026,88.0
20027,60.0
20028,62.0
20029,73.0
20030,64.0
20031,132.0
20032,138.0
20033,131.0
20034,131.0
20035,134.0
20036,127.0
20037,116.0
20038,120.0
20039,111.0
20040,108.0
20041,107.0
20042,115.0
20043,118.0
20044,121.0
20045,150.0
20046,149.0
20047,131.0
20048,126.0
20049,100.0
20050,59.0
20051,57.0
20052,47.0
20053,44.0
20054,48.0
20055,51.0
20056,66.0
20057,77.0
20058,110.0
20059,127.0
20060,130.0
20061,139.0
20062,111.0
20063,96.0
20064,62.0
20065,51.0
20066,44.0
20067,58.0
20068,63.0
20069,70.0
20070,72.0
20071,46.0
20072,31.0
20073,36.0
20074,39.0
20075,51.0
20076,41.0
20077,34.0
20078,34.0
20079,43.0
20080,51.0
20081,59.0
20082,59.0
20083,53.0
20084,52.0
20085,63.0
20086,60.0
20087,74.0
20088,86.0
20089,89.0
20090,84.0
20091,106.0
20092,128.0
20093,174.0
20094,208.0
20095,194.0
20096,218.0
20097,202.0
20098,178.0
20099,174.0
20100,175.0
20101,151.0
20102,129.0
20103,109.0
20104,104.0
20105,118.0
20106,105.0
20107,91.0
20108,90.0
20109,72.0
20110,75.0
20111,74.0
20112,63.0
20113,61.0
20114,61.0
20115,59.0
20116,67.0
20117,69.0
20118,73.0
20119,72.0
20120,73.0
20121,81.0
20122,83.0
20123,98.0
20124,106.0
20125,110.0
20126,98.0
20127,104.0
20128,105.0
20129,97.0
20130,127.0
20131,128.0
20132,128.0
20133,100.0
20134,78.0
20135,70.0
20136,50.0
20137,36.0
20138,30.0
20139,24.0
20140,21.0
20141,27.0
20142,40.0
20143,40.0
20144,27.0
20145,42.0
20146,71.0
20147,69.0
20148,69.0
20149,77.0
20150,77.0
20151,90.0
20152,104.0
20153,112.0
20154,126.0
20155,131.0
20156,134.0
20157,135.0
20158,145.0
20159,138.0
20160,140.0
20161,137.0
20162,129.0
20163,133.0
20164,140.0
20165,121.0
20166,122.0
20167,120.0
20168,192.0
20169,199.0
20170,205.0
20171,200.0
20172,178.0
20173,104.0
20174,84.0
20175,61.0
20176,38.0
20177,27.0
20178,17.0
20179,17.0
20180,19.0
20181,12.0
20182,9.0
20183,13.0
20184,13.0
20185,12.0
20186,19.0
20187,16.0
20188,22.0
20189,21.0
20190,24.0
20191,27.0
20192,22.0
20193,23.0
20194,33.0
20195,45.0
20196,48.0
20197,51.0
20198,45.0
20199,48.0
20200,35.0
20201,29.0
20202,21.0
20203,20.0
20204,16.0
20205,18.0
20206,18.0
20207,15.0
20208,26.0
20209,22.0
20210,20.0
20211,24.0
20212,22.0
20213,24.0
20214,33.0
20215,42.0
20216,103.0
20217,115.0
20218,60.0
20219,45.0
20220,60.0
20221,69.0
20222,87.0
20223,91.0
20224,114.0
20225,96.0
20226,97.0
20227,81.0
20228,81.0
20229,83.0
20230,88.0
20231,85.0
20232,95.0
20233,114.0
20234,106.0
20235,105.0
20236,98.0
20237,89.0
20238,83.0
20239,68.0
20240,77.0
20241,75.0
20242,78.0
20243,86.0
20244,94.0
20245,93.0
20246,85.0
20247,77.0
20248,73.0
20249,105.0
20250,89.0
20251,93.0
20252,97.0
20253,92.0
20254,96.0
20255,109.0
20256,109.0
20257,110.0
20258,132.0
20259,149.0
20260,133.0
20261,124.0
20262,122.0
20263,32.0
20264,34.0
20265,46.0
20266,47.0
20267,53.0
20268,55.0
20269,52.0
20270,52.0
20271,56.0
20272,59.0
20273,90.0
20274,112.0
20275,123.0
20276,133.0
20277,155.0
20278,153.0
20279,159.0
20280,168.0
20281,179.0
20282,199.0
20283,184.0
20284,194.0
20285,188.0
20286,189.0
20287,179.0
20288,184.0
20289,177.0
20290,180.0
20291,180.0
20292,183.0
20293,187.0
20294,177.0
20295,179.0
20296,183.0
20297,173.0
20298,175.0
20299,168.0
20300,178.0
20301,157.0
20302,110.0
20303,97.0
20304,90.0
20305,103.0
20306,105.0
20307,134.0
20308,210.0
20309,232.0
20310,167.0
20311,163.0
20312,171.0
20313,152.0
20314,136.0
20315,149.0
20316,163.0
20317,169.0
20318,177.0
20319,184.0
20320,186.0
20321,185.0
20322,174.0
20323,152.0
20324,145.0
20325,135.0
20326,120.0
20327,130.0
20328,139.0
20329,113.0
20330,113.0
20331,119.0
20332,122.0
20333,125.0
20334,115.0
20335,109.0
20336,115.0
20337,103.0
20338,101.0
20339,95.0
20340,95.0
20341,92.0
20342,110.0
20343,122.0
20344,127.0
20345,122.0
20346,110.0
20347,104.0
20348,103.0
20349,107.0
20350,106.0
20351,89.0
20352,96.0
20353,90.0
20354,92.0
20355,94.0
20356,73.0
20357,72.0
20358,47.0
20359,60.0
20360,62.0
20361,66.0
20362,73.0
20363,61.0
20364,52.0
20365,48.0
20366,47.0
20367,52.0
20368,42.0
20369,33.0
20370,35.0
20371,35.0
20372,36.0
20373,30.0
20374,46.0
20375,53.0
20376,63.0
20377,67.0
20378,56.0
20379,56.0
20380,22.0
20381,20.0
20382,33.0
20383,43.0
20384,25.0
20385,33.0
20386,45.0
20387,54.0
20388,49.0
20389,47.0
20390,61.0
20391,79.0
20392,86.0
20393,101.0
20394,96.0
20395,95.0
20396,87.0
20397,65.0
20398,76.0
20399,80.0
20400,87.0
20401,88.0
20402,94.0
20403,61.0
20404,47.0
20405,29.0
20406,24.0
20407,28.0
20408,28.0
20409,20.0
20410,19.0
20411,25.0
20412,19.0
20413,27.0
20414,19.0
20415,24.0
20416,20.0
20417,20.0
20418,55.0
20419,57.0
20420,35.0
20421,35.0
20422,20.0
20423,13.0
20424,9.0
20425,9.0
20426,16.0
20427,14.0
20428,17.0
20429,16.0
20430,29.0
20431,26.0
20432,18.0
20433,17.0
20434,31.0
20435,25.0
20436,33.0
20437,25.0
20438,22.0
20439,15.0
20440,10.0
20441,8.0
20442,7.0
20443,11.0
20444,14.0
20445,17.0
20446,28.0
20447,34.0
20448,33.0
20449,36.0
20450,38.0
20451,41.0
20452,42.0
20453,38.0
20454,46.0
20455,47.0
20456,61.0
20457,57.0
20458,54.0
20459,48.0
20460,38.0
20461,25.0
20462,23.0
20463,21.0
20464,19.0
20465,17.0
20466,16.0
20467,14.0
20468,15.0
20469,15.0
20470,19.0
20471,15.0
20472,19.0
20473,33.0
20474,34.0
20475,31.0
20476,39.0
20477,53.0
20478,63.0
20479,60.0
20480,63.0
20481,59.0
20482,48.0
20483,52.0
20484,54.0
20485,50.0
20486,32.0
20487,29.0
20488,31.0
20489,29.0
20490,32.0
20491,29.0
20492,25.0
20493,25.0
20494,26.0
20495,25.0
20496,27.0
20497,32.0
20498,38.0
20499,41.0
20500,53.0
20501,58.0
20502,60.0
20503,84.0
20504,84.0
20505,86.0
20506,63.0
20507,68.0
20508,99.0
20509,130.0
20510,131.0
20511,126.0
20512,112.0
20513,90.0
20514,85.0
20515,76.0
20516,71.0
20517,62.0
20518,51.0
20519,45.0
20520,52.0
20521,46.0
20522,50.0
20523,56.0
20524,55.0
20525,53.0
20526,60.0
20527,55.0
20528,61.0
20529,61.0
20530,80.0
20531,114.0
20532,110.0
20533,94.0
20534,108.0
20535,95.0
20536,92.0
20537,85.0
20538,79.0
20539,77.0
20540,76.0
20541,83.0
20542,75.0
20543,79.0
20544,79.0
20545,107.0
20546,64.0
20547,72.0
20548,80.0
20549,89.0
20550,99.0
20551,99.0
20552,79.0
20553,51.0
20554,54.0
20555,54.0
20556,65.0
20557,76.0
20558,81.0
20559,90.0
20560,96.0
20561,99.0
20562,104.0
20563,103.0
20564,95.0
20565,98.0
20566,88.0
20567,105.0
20568,106.0
20569,100.0
20570,100.0
20571,80.0
20572,82.0
20573,83.0
20574,92.0
20575,105.0
20576,120.0
20577,124.0
20578,123.0
20579,116.0
20580,126.0
20581,132.0
20582,136.0
20583,128.0
20584,130.0
20585,116.0
20586,115.0
20587,120.0
20588,126.0
20589,142.0
20590,138.0
20591,133.0
20592,124.0
20593,138.0
20594,132.0
20595,146.0
20596,160.0
20597,173.0
20598,167.0
20599,179.0
20600,187.0
20601,195.0
20602,197.0
20603,202.0
20604,206.0
20605,205.0
20606,212.0
20607,222.0
20608,226.0
20609,259.0
20610,220.0
20611,189.0
20612,197.0
20613,181.0
20614,188.0
20615,192.0
20616,189.0
20617,194.0
20618,206.0
20619,219.0
20620,240.0
20621,239.0
20622,246.0
20623,227.0
20624,198.0
20625,174.0
20626,185.0
20627,192.0
20628,233.0
20629,256.0
20630,278.0
20631,283.0
20632,293.0
20633,318.0
20634,299.0
20635,164.0
20636,31.0
20637,46.0
20638,95.0
20639,23.0
20640,29.0
20641,21.0
20642,26.0
20643,23.0
20644,28.0
20645,23.0
20646,13.0
20647,12.0
20648,11.0
20649,12.0
20650,12.0
20651,24.0
20652,24.0
20653,11.0
20654,10.0
20655,9.0
20656,8.0
20657,10.0
20658,9.0
20659,9.0
20660,12.0
20661,8.0
20662,17.0
20663,15.0
20664,21.0
20665,39.0
20666,27.0
20667,20.0
20668,27.0
20669,14.0
20670,17.0
20671,12.0
20672,20.0
20673,17.0
20674,12.0
20675,12.0
20676,17.0
20677,10.0
20678,13.0
20679,20.0
20680,30.0
20681,25.0
20682,41.0
20683,70.0
20684,69.0
20685,90.0
20686,63.0
20687,56.0
20688,51.0
20689,30.0
20690,28.0
20691,23.0
20692,27.0
20693,24.0
20694,49.0
20695,59.0
20696,64.0
20697,55.0
20698,53.0
20699,56.0
20700,66.0
20701,70.0
20702,75.0
20703,76.0
20704,71.0
20705,80.0
20706,69.0
20707,63.0
20708,75.0
20709,65.0
20710,65.0
20711,76.0
20712,83.0
20713,81.0
20714,89.0
20715,103.0
20716,109.0
20717,103.0
20718,102.0
20719,90.0
20720,60.0
20721,56.0
20722,88.0
20723,90.0
20724,95.0
20725,102.0
20726,122.0
20727,130.0
20728,121.0
20729,108.0
20730,70.0
20731,60.0
20732,62.0
20733,79.0
20734,75.0
20735,68.0
20736,61.0
20737,56.0
20738,54.0
20739,62.0
20740,73.0
20741,70.0
20742,77.0
20743,75.0
20744,78.0
20745,69.0
20746,57.0
20747,54.0
20748,68.0
20749,77.0
20750,70.0
20751,61.0
20752,46.0
20753,61.0
20754,40.0
20755,29.0
20756,30.0
20757,46.0
20758,48.0
20759,49.0
20760,48.0
20761,39.0
20762,51.0
20763,56.0
20764,63.0
20765,53.0
20766,59.0
20767,54.0
20768,82.0
20769,79.0
20770,77.0
20771,80.0
20772,86.0
20773,101.0
20774,99.0
20775,91.0
20776,94.0
20777,99.0
20778,89.0
20779,86.0
20780,90.0
20781,94.0
20782,93.0
20783,105.0
20784,108.0
20785,109.0
20786,37.0
20787,51.0
20788,83.0
20789,88.0
20790,89.0
20791,98.0
20792,96.0
20793,94.0
20794,116.0
20795,130.0
20796,126.0
20797,128.0
20798,111.0
20799,108.0
20800,103.0
20801,110.0
20802,124.0
20803,35.0
20804,45.0
20805,48.0
20806,49.0
20807,49.0
20808,58.0
20809,80.0
20810,76.0
20811,66.0
20812,67.0
20813,47.0
20814,38.0
20815,38.0
20816,37.0
20817,35.0
20818,35.0
20819,39.0
20820,44.0
20821,29.0
20822,25.0
20823,21.0
20824,16.0
20825,17.0
20826,14.0
20827,17.0
20828,15.0
20829,22.0
20830,20.0
20831,24.0
20832,21.0
20833,22.0
20834,27.0
20835,26.0
20836,22.0
20837,9.0
20838,14.0
20839,9.0
20840,9.0
20841,17.0
20842,11.0
20843,14.0
20844,17.0
20845,22.0
20846,18.0
20847,8.0
20848,8.0
20849,16.0
20850,19.0
20851,13.0
20852,10.0
20853,6.0
20854,7.0
20855,9.0
20856,13.0
20857,9.0
20858,16.0
20859,17.0
20860,11.0
20861,18.0
20862,16.0
20863,13.0
20864,18.0
20865,11.0
20866,16.0
20867,15.0
20868,15.0
20869,9.0
20870,14.0
20871,10.0
20872,16.0
20873,14.0
20874,9.0
20875,17.0
20876,15.0
20877,17.0
20878,21.0
20879,18.0
20880,22.0
20881,30.0
20882,33.0
20883,33.0
20884,55.0
20885,69.0
20886,77.0
20887,64.0
20888,61.0
20889,50.0
20890,48.0
20891,54.0
20892,60.0
20893,77.0
20894,93.0
20895,74.0
20896,76.0
20897,81.0
20898,54.0
20899,38.0
20900,42.0
20901,50.0
20902,51.0
20903,51.0
20904,49.0
20905,33.0
20906,31.0
20907,31.0
20908,28.0
20909,23.0
20910,30.0
20911,28.0
20912,29.0
20913,39.0
20914,36.0
20915,36.0
20916,30.0
20917,19.0
20918,16.0
20919,18.0
20920,18.0
20921,17.0
20922,6.0
20923,22.0
20924,15.0
20925,24.0
20926,20.0
20927,24.0
20928,31.0
20929,25.0
20930,44.0
20931,29.0
20932,32.0
20933,43.0
20934,54.0
20935,46.0
20936,47.0
20937,44.0
20938,52.0
20939,53.0
20940,49.0
20941,51.0
20942,56.0
20943,53.0
20944,28.0
20945,22.0
20946,29.0
20947,39.0
20948,29.0
20949,23.0
20950,24.0
20951,53.0
20952,69.0
20953,69.0
20954,84.0
20955,79.0
20956,73.0
20957,67.0
20958,74.0
20959,82.0
20960,83.0
20961,95.0
20962,95.0
20963,82.0
20964,85.0
20965,81.0
20966,78.0
20967,73.0
20968,61.0
20969,63.0
20970,55.0
20971,50.0
20972,46.0
20973,46.0
20974,47.0
20975,44.0
20976,37.0
20977,44.0
20978,38.0
20979,45.0
20980,57.0
20981,52.0
20982,59.0
20983,67.0
20984,67.0
20985,75.0
20986,73.0
20987,79.0
20988,74.0
20989,67.0
20990,56.0
20991,66.0
20992,63.0
20993,67.0
20994,63.0
20995,58.0
20996,57.0
20997,55.0
20998,61.0
20999,68.0
21000,73.0
21001,85.0
21002,79.0
21003,89.0
21004,89.0
21005,88.0
21006,101.0
21007,106.0
21008,119.0
21009,116.0
21010,127.0
21011,136.0
21012,120.0
21013,109.0
21014,106.0
21015,84.0
21016,75.0
21017,80.0
21018,76.0
21019,79.0
21020,33.0
21021,25.0
21022,25.0
21023,29.0
21024,28.0
21025,35.0
21026,37.0
21027,33.0
21028,31.0
21029,43.0
21030,37.0
21031,21.0
21032,15.0
21033,10.0
21034,21.0
21035,23.0
21036,40.0
21037,46.0
21038,49.0
21039,52.0
21040,46.0
21041,45.0
21042,48.0
21043,52.0
21044,56.0
21045,57.0
21046,39.0
21047,32.0
21048,38.0
21049,38.0
21050,34.0
21051,41.0
21052,37.0
21053,43.0
21054,53.0
21055,57.0
21056,72.0
21057,85.0
21058,89.0
21059,94.0
21060,100.0
21061,116.0
21062,120.0
21063,108.0
21064,89.0
21065,70.0
21066,55.0
21067,55.0
21068,58.0
21069,52.0
21070,60.0
21071,72.0
21072,97.0
21073,97.0
21074,94.0
21075,76.0
21076,85.0
21077,93.0
21078,89.0
21079,105.0
21080,108.0
21081,114.0
21082,116.0
21083,118.0
21084,112.0
21085,124.0
21086,136.0
21087,137.0
21088,138.0
21089,127.0
21090,88.0
21091,79.0
21092,67.0
21093,13.0
21094,13.0
21095,13.0
21096,14.0
21097,14.0
21098,15.0
21099,21.0
21100,26.0
21101,32.0
21102,33.0
21103,38.0
21104,46.0
21105,47.0
21106,50.0
21107,67.0
21108,71.0
21109,72.0
21110,68.0
21111,66.0
21112,71.0
21113,73.0
21114,84.0
21115,104.0
21116,76.0
21117,47.0
21118,42.0
21119,27.0
21120,37.0
21121,42.0
21122,52.0
21123,50.0
21124,27.0
21125,31.0
21126,33.0
21127,42.0
21128,40.0
21129,48.0
21130,57.0
21131,59.0
21132,68.0
21133,69.0
21134,67.0
21135,73.0
21136,71.0
21137,70.0
21138,72.0
21139,63.0
21140,59.0
21141,45.0
21142,26.0
21143,14.0
21144,16.0
21145,25.0
21146,20.0
21147,23.0
21148,31.0
21149,45.0
21150,80.0
21151,67.0
21152,89.0
21153,91.0
21154,90.0
21155,96.0
21156,88.0
21157,86.0
21158,65.0
21159,83.0
21160,97.0
21161,108.0
21162,96.0
21163,102.0
21164,78.0
21165,60.0
21166,52.0
21167,53.0
21168,41.0
21169,64.0
21170,67.0
21171,64.0
21172,53.0
21173,73.0
21174,77.0
21175,70.0
21176,67.0
21177,64.0
21178,77.0
21179,78.0
21180,96.0
21181,112.0
21182,119.0
21183,123.0
21184,129.0
21185,143.0
21186,146.0
21187,146.0
21188,139.0
21189,118.0
21190,130.0
21191,144.0
21192,147.0
21193,161.0
21194,148.0
21195,145.0
21196,166.0
21197,185.0
21198,206.0
21199,192.0
21200,202.0
21201,198.0
21202,186.0
21203,153.0
21204,140.0
21205,153.0
21206,182.0
21207,182.0
21208,190.0
21209,3.0
21210,5.0
21211,8.0
21212,8.0
21213,12.0
21214,5.0
21215,20.0
21216,23.0
21217,28.0
21218,25.0
21219,29.0
21220,36.0
21221,42.0
21222,24.0
21223,10.0
21224,9.0
21225,13.0
21226,15.0
21227,21.0
21228,21.0
21229,13.0
21230,13.0
21231,9.0
21232,6.0
21233,8.0
21234,11.0
21235,17.0
21236,22.0
21237,24.0
21238,22.0
21239,23.0
21240,17.0
21241,29.0
21242,35.0
21243,36.0
21244,40.0
